,Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
1440,0,1123177703915130880,49060,CSIG16-地图数据高级研发工程师,中国,北京,CSIG,,技术,"参与地图数据全业务子系统的系统建设、架构设计、功能开发和优化等工作
负责地图数据业务后台的系统架构设计和模块开发，为地图数据业务开发高性能、低延迟的数据存储、访问系统和数据流系统
负责道路数据和用户轨迹数据的挖掘体系和平台建设
负责腾讯LBS数据生产平台后台研发，包括智能化调度平台，数据作业自动化，编辑母库管理等",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123177703915130880,1,False,False
1441,0,1123175329569968128,41945,CSIG16-地图数据系统架构高级工程师,中国,北京,CSIG,,技术,"1.参与地图数据全业务子系统的系统建设、架构设计、功能开发和优化等工作
2.负责地图数据业务后台的系统架构设计和模块开发，为地图数据业务开发高性能、低延迟的数据存储、访问系统和数据流系统
3.负责道路数据和用户轨迹数据的挖掘体系和平台建设
4.负责腾讯LBS数据生产平台后台研发，包括智能化调度平台，数据作业自动化，编辑母库管理等",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123175329569968128,1,False,False
1442,0,1123178136872161280,49516,CSIG16-地图数据工艺产品经理（北京）,中国,北京,CSIG,,产品,"负责互联网地图数据产品的工艺流程设计，提升地图数据服务品质；
负责地图数据生产流程和工具平台的改进和持续优化，提升效率和质量；
负责互联网地图数据标准定义、规格设计；
负责根据产品需求，制定和跟踪平台需求，协调开发保证产品快速上线。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178136872161280,1,False,False
1443,0,1123177702904303616,49059,CSIG16-地图数据产品经理,中国,北京,CSIG,,产品,产品数据分析评测，识别数据问题，形成产品策划方案，并推动各环节实施落地，改善数据品质 2、数据工艺流程设计及推进，包括需求分析，数据规格设计，数据制作工艺方案设计改进，并推动落地,2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123177702904303616,1,False,False
1444,0,1123178139179028480,49519,CSIG16-腾讯地图Android开发工程师（北京）,中国,北京,CSIG,,技术,负责腾讯地图APP的功能开发、架构及性能优化，根据产品及开发需求完成高质量的编码和测试工作，编写清晰的设计及接口文档，积极推动所负责业务模块的性能优化及需求落地。,2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178139179028480,1,False,False
1445,0,1123175578862620672,44460,CSIG16-地图数据平台Web前端研发工程师,中国,北京,CSIG,,技术,"1. 负责腾讯LBS数据Web相关产品的技术架构设计与功能实现
2. 致力于为用户提供最专业的位置服务与出行服务",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123175578862620672,1,False,False
1446,0,1123178142807101440,49523,CSIG16-大数据研发工程师,中国,北京,CSIG,,技术,"1.负责地图大数据后台和服务框架的开发和运营；
2.负责地图大数据数据中、后台的建设以及数据和服务安全方面的建设；",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178142807101440,1,False,False
1447,0,1123178127523057664,49506,CSIG16-位置服务后台研发高级工程师,中国,北京,CSIG,,技术,"负责位置服务的客户体系服务能力建设，包括官网控制台、CMS系统开发和维护工作；
负责日常的Webservice API需求开发和维护工作，以及为各行业产品搭建平台化能力，提供通用一致性的地图能力输出； 
负责位置服务产品后台接入层流量和权限控制服务开发和维护工作（该服务日PV峰值近百亿，QPS峰值20W），优化服务架构、提升服务性能和稳定性、保证服务质量；
负责位置服务计费和增值能力开发和维护工作；
负责团队日常规范制度的制定、优化和执行，提升工作效率、产品质量，降低安全风险、工作成本；
负责后台技术发展规划、技术方案拟定、架构设计、代码质量把控、文档编写等工作。
",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178127523057664,1,False,False
1448,0,1123178135416737792,49515,CSIG16-地图工艺高级产品经理（北京）,中国,北京,CSIG,,产品,"负责互联网地图数据产品的工艺流程设计，提升地图数据服务品质；
负责地图数据生产流程和工具平台的改进和持续优化，提升效率和质量；
负责互联网地图数据标准定义、规格设计；
负责根据产品需求，制定和跟踪平台需求，协调开发保证产品快速上线。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178135416737792,1,False,False
1449,0,1123177696956780544,49054,CSIG16-腾讯地图策略算法高级研发工程师,中国,北京,CSIG,,技术,"1. 负责POI的实体、属性、关系挖掘的策略研发，提升腾讯地图基础数据品质。
2. 跟踪自然语言处理、深度学习、数据挖掘等方向的前沿算法，并落地项目优化。
3. 理解LBS业务，和PM合作，基于数据驱动持续优化数据质量。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123177696956780544,1,False,False
1450,0,1123178138616991744,49518,CSIG16-腾讯地图数据运营产品经理,中国,北京,CSIG,,产品,"基于对地图的理解，负责地图数据产品的规划和设计；
全程跟进数据分析、产品设计、策略制定、开发上线、迭代等全周期工作，确保效果；
分析核心数据，配合业务需求，和技术团队一起提供各类数据及算法支持服务，实现对客户消耗及转化效果的有效提升
通过数据挖掘、客服调研结合客户需求，挖掘更多数据输出价值点，推动数据策略及相关算法积累建设和落地。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178138616991744,1,False,False
1451,0,1123175516879196160,44021,CSIG16-地图大数据挖掘工程师,中国,北京,CSIG,,技术,负责地图的大数据挖掘工作：应用机器学习/深度学习技术，针对位置、轨迹、内容等海量信息进行数据建模，解决基于基础数据的挖掘等核心问题；跟踪深度学习在工业界以及学术界的最新研究成果。,2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123175516879196160,1,False,False
1452,0,1123178131729944576,49510,CSIG16-地图数据策略工程师（北京）,中国,北京,CSIG,,技术,"分析多种来源数据挖掘提取有效路网信息；
负责路网属性分析、处理和多种数据源关系挖掘，提升数据生产效率。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178131729944576,1,False,False
1453,0,1149557786623873024,51689,17759-腾讯视频用户增长BI分析师,中国,北京,PCG,腾讯视频,战略与投资,数据BI分析：负责快速响应增长业务BI分析需求，针对具体业务场景、相关数据及策略进行分析，有效洞察业务机会及瓶颈，并提供优化建议；增长项目支持：结合数据洞察，针对重点增长手段及项目进行专项支持，配合推动项目的实施落地；常规监测：负责内外部数据、增长手段的定期监测，支持整体用户增长策略的挖掘、建立、实施及复盘,2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1454,0,1138695442704371712,51005,32271-增长策略算法工程师,中国,北京,PCG,腾讯视频,技术,"负责腾讯视频用户生命周期中各个场景的算法优化；和产品，数据，工程团队配合，深度参与腾讯视频产品需求讨论，功能定义等，以数据驱动的方式发现问题和定义问题，通过算法与工程解决问题；负责高质量的技术设计和编码，设计良好的代码结构，以工程能力改善算法瓶颈
",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1138695442704371712,1,False,False
1455,0,1138695443849416704,51006,32271-增长工具开发工程师,中国,北京,PCG,腾讯视频,技术,"负责开发内部工具用以提升腾讯视频用户增长效率；
与产品，数据，算法部门配合，深度参与腾讯视频的增长策略与实施环节，用工程办法为增长提效；设计与编码实现增长工具平台以满足各增长职能团队的需求",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1138695443849416704,1,False,False
1456,0,1149542925810536448,51688,25923-kata容器研发工程师,中国,深圳,IEG,,技术,"负责kata容器技术的基础研发工作以及在海量场景下的应用落地；
负责基于Kubernetes的弹性计算容器化研发和优化；
负责kata容器技术在游戏应用场景下的探索挖掘。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1457,0,1149542677457408000,51686,29912-用户运营-创作者方向,中国,深圳,PCG,微视,内容,"1：负责短视频创作者的拓展与挖掘，包括不限于达人、UGC、指定群体
2：搭建创作者的运营体系，为创作者粉丝增长、影响力、内容质量与生产变现等生态负责
3：带领团队，数据导向不断迭代运营策略与打法
4：通过工业化思维体系提升运营效率",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1458,0,1149542677830701056,51687,29912-短视频社区运营,中国,深圳,PCG,,产品,"1：负责短视频社区运营管理，关注行业动态和数据，规划内容方向和重点
2：搭建平台运营体系，定期组织节点、热点事件，平台营销等话题活动
3：数据导向，不断迭代话题玩法和运营策略
4：梳理运营需求体系，提升运营效率",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1459,0,1149542589930672128,51685,29912-平台营销leader,中国,深圳,PCG,,产品,"1/负责平台全年的营销活动规划，核心实现通过营销活动帮助平台拉新拉活
2/能够横向联动市场渠道能多个团队，围绕大型活动在运营上有系统节奏，并达成高效拉活目标
3/能够带领团队沉淀活动平台基础产品运营能力，以及可以快速复制放大的运营机制",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1460,0,1123178291126079488,49661,WXG10-221 企业微信产品策划经理（广州）,中国,广州,WXG,,产品,"负责企业微信互通相关的产品策划工作， 具体包括但不限于互通内功能模块的策略制定、功能设计及推动上线等；
 对所负责模块进行数据、及用户行为/反馈跟进，制定优化策略；
了解和分析具体行业的员工对外沟通的工作场景，能将互通方案落到具体行业满足行业诉求。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123178291126079488,1,False,False
1461,0,1149527073560203264,51682,21228-写实竞速手游运营（数据分析）（深圳）,中国,深圳,IEG,,产品,"对游戏数据相关工作负责，通过数据分析和数据挖掘，找出游戏的问题，调优建议和方向。包括： 
日常游戏运营数据监控，针对游戏的数据走势和异常波动作出分析，定期输出相关结论和报告；
游戏运营目标及KPI管理，及时提出项目运营过程中的问题；
针对游戏版本、系统玩法、活动、商业化等内容，进行专项数据分析，输出报告；
通过业务理解和数据挖掘建模，提出精细化的运营方案，包括：预流失、拉回流、付费转化等方向；
维护数据后台，根据版本内容规划TLOG需求，定制数据统计后台页面；
规划用户研究和分析等工作。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1462,0,1149527073732169728,51683,21228-写实竞速手游运营（版本管理）（深圳）,中国,深圳,IEG,,产品,"负责精品手游产品运营期的版本管理工作，跟进开发排期，推进研发商按时按质完成版本内容、idip、tlog、运营功能开发工作；
跟进版本测试、版本部署、版本发布等版本流程各环节工作，保证版本稳定性；
负责日常外网问题反馈接受和处理，推动版本质量及内容优化；
负责游戏安全环境、游戏生态维护及舆情监控，有一定数据分析能力，对产品基础运营数据进行监控和输出。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1463,0,1149527073946079232,51684,21228-写实竞速手游运营（内容运营）（深圳）,中国,深圳,IEG,,产品,"搭建游戏产品的PGC/UGC内容产出体系，包括新闻、攻略产出、玩家UGC活动组织等； 
管理内容合作供应商，保证内容产出体系的健康运作，保证内容的产出时间和质量； 
针对不同类型游戏类型规划具有强传播力的内容，并且可根据单个游戏项目需求，独立规划并制作相应有创意性的节目策划方案，撰写长短视频节目的文稿脚本，指导后期进行制作；
聚焦游戏产品持续发掘其可讨论的热点，策划话题讨论等交互活动，并协调推进活动落地；
基于多形态游戏内容需求制定内容产出计划，根据用户需求和产品节奏合理进行内容运营。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1464,0,1149525992016973824,51681,33676-经营分析经理（深圳）,中国,深圳,IEG,,战略与投资,"制定部门年度商业计划，包括关键经营指标，部门预算的设定与执行等，组织各负责中心进行经营目标的分解和跟踪；
组织周、月度经营管理会；
分析业务经营状况，诊断各模块业务发展现状和潜在问题，组织专题讨论和落实如根据市场竞争制定定价策略、衡量市场投入表现等，以及硬件销售、软件销售、营销推广和成本管控；
分析任天堂合作部业务经营状况，向腾讯游戏管理层输出月度管理报告和战略规划；
对本部门的预算及费用使用进行审核把关，协助部门负责人跟进、实施管理；
协助建立完善的部门流程制动，对执行情况进行调查，提供管理改善建议。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1465,0,1130663455703961600,50505,TA-职业发展经理（深圳）,中国,深圳,S3,,人力资源,"负责搭建与完善公司专业人员职级体系，组织并推动完成职级评定及专业人才结构分析；
负责公司职位体系建设，完善专业人员职位体系建设的SOP；负责推动职位能力模型和标准建设；
负责公司通道管理，包括通道建设、通道换届、评优等工作；
负责推动职业发展体系IT系统建设，以适应不同阶段的需要，建设报表系统，以供数据分析工作等。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1130663455703961600,1,False,False
1466,0,1149518605340119040,51680,PCG04-IOS终端开发工程师（北京）,中国,北京,PCG,腾讯新闻,技术,"参与Devops相关工具链和平台的建设工作； 
参与IOS产品的质量保证工作，推动提升代码质量；
参与IOS产品研发流程的改进，提升研发效能。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1467,0,1149515087032094720,51679,15618-服务器后台开发工程师（上海）,中国,上海,IEG,,技术,"使用C/C++和lua语言，负责雪鹰领主服务器功能的开发；
负责雪鹰领主线上问题的的定位与解决；
负责新项目服务器系统功能的预研。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
1468,0,1123175893225705472,45868,CSIG02-腾讯云行业交付架构师（深圳）,中国,深圳总部,CSIG,,技术,"熟悉传统行业业务（智慧城市、地产、旅游、医疗、教育中的一个或多个行业），并能对传统业务架构组成进行需求分析，同时能针对云计算产品规划出云解决方案，针对云上架构进行优化设计；
能从网络、服务器、数据中心等不同层面设计传统企业上云的服务架构，能提供IaaS/SaaS/PaaS/DaaS不同层级的解决方案；
确保重点项目的拆解和落地，推进项目实施以及解决方案可复制，推动跨部门合作，推动架构和产品优化；
了解行业技术发展变革方向，能针对云服务特点在行业解决方案上有前瞻性布局。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123175893225705472,1,False,False
1469,0,1123177339195232256,48652,29777-腾讯云智能终端行业架构师（北京/深圳）（深圳总部）,中国,深圳总部,CSIG,,技术,"协助销售完成对手机、手环、音响等智能终端行业客户的拓展，负责客户上云架构的设计和维护；
结合手机、手环、音响等智能终端行业环境、业务定位等，输出对应的行业解决方案，并推动产品和研发部门进行落地。",2019年07月12日,http://careers.tencent.com/jobdesc.html?postId=1123177339195232256,1,False,False
